ticker,company_name,sector,business_nature,pass,score,technical_pass,fundamental_pass,close,ma50,ma150,ma200,high_52w,low_52w,ret_63d,eps_yoy_value,rev_yoy_value,roe_3y_avg_value,eps_ge_min_qtrs,rev_ge_min_qtrs,eps_consec_qtrs,rev_consec_qtrs,annual_revenue_uptrend,eps_pass,rev_pass,roe_pass,roe_std,roe_stable,roe_quality,audit_close_stooq,audit_close_diff_pct,audit_eps_yoy_sec,audit_rev_yoy_sec,audit_roe_avg_sec,fundamentals_used,fundamentals_source,note
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,False,4,False,False,213.69000244140625,220.23466522216796,195.63575846354166,189.2944355773926,251.91000366210938,121.4646987915039,0.20930750670394072,141.17647058823528,2.0954598370197974,43.45589835180295,2,1,2,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,False,4,False,False,30.889999389648438,32.23189243316651,27.476681683858235,26.523089599609374,36.310001373291016,21.85135841369629,0.209292656741489,23.529411764705866,33.70125091979397,12.608241240814502,3,3,2,2,False,True,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,False,4,False,False,180.27000427246094,181.5683935546875,158.3892852783203,153.84158195495604,202.19000244140625,126.12812042236328,0.20241050525224957,10.03134796238243,48.35538752362949,5.97957985390461,2,4,1,4,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CSX,CSX Corporation,Industrials,Rail Transportation,False,4,True,False,43.31999969482422,41.01345046997071,37.349709599812826,36.50046864509582,43.31999969482422,26.939796447753906,0.19731868248193307,-1.7999999999999998,-0.8999999999999999,22.511,2,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,False,4,False,False,71.1500015258789,72.4673533630371,64.4198991394043,62.48939373016358,75.7154312133789,54.65004348754883,0.18861721553713195,-8.620689655172399,10.177157934413872,19.62234747369691,2,1,1,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
AVGO,Broadcom,Information Technology,Semiconductors,False,4,False,False,406.5400085449219,333.00147827148436,343.9665993245443,332.0674543762207,411.3185119628906,164.87411499023438,0.18766492370648735,31.578947368421062,29.46500402252614,18.555786430678236,1,3,1,2,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,False,4,False,False,223.13999938964844,193.29353576660156,191.3595869954427,197.91231460571288,238.08412170410156,165.14999389648438,0.17016603348067938,-8.333333333333325,9.69629790516706,-14.456398493112545,3,1,3,1,False,True,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
REG,Regency Centers,Real Estate,Retail REITs,False,4,False,False,80.93000030517578,76.80385833740235,71.7409184773763,71.1160892868042,80.93000030517578,65.80934143066406,0.16992677023044478,134.1,8.9,7.683,0,1,0,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
VTRS,Viatris,Health Care,Pharmaceuticals,False,4,True,False,14.680000305175781,14.325671062469482,12.112192649841308,11.455264105796815,15.993304252624512,7.0608906745910645,0.15307397957559377,,5.0,-21.080999,1,2,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,False,4,False,False,590.4600219726562,593.5211853027344,515.120918782552,509.9094744873047,660.5579833984375,435.8477783203125,0.1497884548324504,-24.13793103448276,12.964268923366241,26.82168505867928,1,1,1,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
ALB,Albemarle Corporation,Materials,Specialty Chemicals,False,4,True,False,197.75,173.2138003540039,139.22289174397787,123.25894073486329,215.6199951171875,51.6630859375,0.14075204155517862,-81.7989417989418,-3.459310308173369,6.642894206790189,0,2,0,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,False,4,False,False,104.04000091552734,100.23499969482423,92.44047281901042,91.48504997253418,104.44999694824219,84.1606216430664,0.13347583309872912,0.5934718100890191,2.9364524330323105,7.304990245321821,1,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
NEE,NextEra Energy,Utilities,Multi-Utilities,False,4,True,False,91.9800033569336,91.94738998413087,84.61364069620768,81.38915702819824,95.03201293945312,62.811973571777344,0.12674504782777318,31.11111111111111,14.337756960707782,12.959557130186434,2,1,2,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
HAS,Hasbro,Consumer Discretionary,Leisure Products,False,4,True,False,97.1500015258789,95.2769384765625,84.72293502807617,82.6554316329956,105.214599609375,49.75760269165039,0.12578898710027686,3.1446540880503138,24.100522906423173,13.845649514870766,0,2,0,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
NI,NiSource,Utilities,Multi-Utilities,False,4,True,False,48.310001373291016,46.51239990234375,43.68416379292806,42.95993970870972,48.470001220703125,37.06666946411133,0.11742297839179106,5.263157894736836,-73.64206298672676,8.829093059137612,2,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
ALGN,Align Technology,Health Care,Health Care Supplies,False,4,False,False,190.07000732421875,179.7683999633789,157.79379923502603,159.10249969482422,207.19000244140625,124.87999725341797,0.10847382032484565,-49.67741935483871,31.21202330453272,10.696715189723315,1,3,1,2,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
APD,Air Products,Materials,Industrial Gases,False,4,False,False,291.80999755859375,284.4467205810547,265.60887339274086,270.6995589447022,298.7099914550781,227.660400390625,0.10399133989514531,9.747292418772568,5.833191199044863,18.09663031438562,0,0,0,0,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,False,4,False,False,274.04998779296875,240.87276580810547,249.22085957845053,255.76374877929686,303.033447265625,211.49000549316406,0.10372141108822097,12.765957446808528,7.296466973886329,-1776.205916472975,2,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,False,4,False,False,119.26000213623047,122.0820098876953,102.88960001627605,96.8212183380127,129.4199981689453,71.4277572631836,0.10213392385881925,-46.15384615384615,71.63774403470715,2.2288187496139282,3,2,3,2,False,True,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CB,Chubb Limited,Financials,Property & Casualty Insurance,False,4,False,False,330.8299865722656,328.7901287841797,304.74748677571614,297.0151354980469,341.75115966796875,265.20709228515625,0.10194484886809763,22.631578947368425,8.748063842683006,14.21781177139699,2,1,2,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PLD,Prologis,Real Estate,Industrial REITs,False,4,True,False,145.10000610351562,135.7093014526367,127.11512959798178,121.90008834838868,145.10000610351562,95.31854248046875,0.10182561299377513,-24.07407407407408,8.716016438902386,6.480366494970252,2,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
ATO,Atmos Energy,Utilities,Gas Utilities,False,4,True,False,186.5399932861328,183.3916229248047,174.03867808024089,170.04724952697754,192.2899932861328,148.93722534179688,0.10157684334875228,9.4170403587444,14.165488235959378,8.280321764829162,1,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PPL,PPL Corporation,Utilities,Electric Utilities,False,4,False,False,39.02000045776367,37.8419718170166,36.31450948079427,36.00866678237915,39.810001373291016,32.48617172241211,0.10088100753364282,-80.42328042328042,-60.539785946952065,5.430646367030515,1,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CNP,CenterPoint Energy,Utilities,Multi-Utilities,False,4,False,False,43.0,42.751865768432616,39.985254185994464,39.2559979057312,44.13999938964844,34.96755599975586,0.0999025697294833,50.0,7.1120689655172376,8.791045831469999,4,2,4,1,False,True,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
AEE,Ameren,Utilities,Multi-Utilities,False,4,False,False,112.70999908447266,109.95832244873047,104.05347915649413,102.44746932983398,114.31999969482422,91.669921875,0.09914398738803776,38.23529411764708,24.206166589967793,1.8667213347434883,2,3,2,2,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CMS,CMS Energy,Utilities,Multi-Utilities,False,4,False,False,77.75,76.70701049804687,73.14342244466145,72.52642650604248,79.94000244140625,67.05773162841797,0.09893139701702158,9.523809523809534,15.949512335054505,11.898301847546497,1,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
DD,DuPont,Materials,Specialty Chemicals,False,4,True,False,47.349998474121094,47.09602951049805,41.03741335550944,38.480139608383176,51.32404327392578,24.291505813598633,0.0956442895455516,-126.85185185185186,-6.081828234426833,-2.3471728111441545,0,1,0,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,False,4,False,False,38.59000015258789,36.55599990844726,35.006799914042155,35.52494994163513,39.77000045776367,28.459999084472656,0.08980514879635582,-272.1311475409836,0.8919882242938382,15.33478395054358,0,1,0,1,False,False,False,True,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,False,4,True,False,159.16000366210938,143.79531005859374,137.06964248657226,134.26019779205322,159.16000366210938,84.64750671386719,0.08805080256800069,3.153153153153143,9.154616240266966,13.861464147175191,1,2,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
FE,FirstEnergy,Utilities,Electric Utilities,False,4,False,False,50.099998474121094,50.13329978942871,46.806479136149086,45.446702289581296,51.90999984741211,38.56303405761719,0.08608514331480799,4.109589041095885,11.236256368999742,8.383970730547906,2,2,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
XEL,Xcel Energy,Utilities,Multi-Utilities,False,4,True,False,81.08000183105469,80.16575378417969,77.73448989868164,75.82524711608886,83.2943344116211,64.16663360595703,0.08385494055090259,-27.27272727272727,-1.1482939632545985,9.028302008527188,1,2,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PFE,Pfizer,Health Care,Pharmaceuticals,False,4,True,False,27.559999465942383,27.22659996032715,25.5081165822347,25.09861692428589,28.549999237060547,20.548458099365234,0.08233525735147063,-20.512820512820518,-63.68829583115298,9.027878686435836,2,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
SBUX,Starbucks,Consumer Discretionary,Restaurants,False,4,False,False,100.0,96.01445831298828,88.86889877319337,88.95607131958008,101.44000244140625,77.39810180664062,0.07895470336236565,-62.318840579710134,5.5044797718615035,-31.43343503059188,1,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
EXC,Exelon,Utilities,Electric Utilities,False,4,False,False,47.02000045776367,48.01556686401367,45.6571036529541,44.99940729141235,50.290000915527344,41.113433837890625,0.07412492359742129,22.857142857142865,8.953526161845948,3.285194912297612,3,1,2,1,True,True,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,False,4,True,False,60.16999816894531,59.3783854675293,52.029490102132165,50.38141912460327,61.73346710205078,41.67275619506836,0.0736561620620575,80.00000000000003,2.7749747729566066,14.710386228523262,2,2,2,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
BF-B,Brown–Forman,Consumer Staples,Distillers & Vintners,False,4,False,False,29.149999618530273,27.068293037414552,27.262158788045248,27.638034725189208,34.9211311340332,22.799999237060547,0.07290422766385074,1.7543859649122862,2.0289855072463725,24.354277033477132,1,1,1,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PFG,Principal Financial Group,Financials,Life & Health Insurance,False,4,True,False,96.16999816894531,91.12054580688476,86.78471552530924,84.405139503479,96.63072204589844,67.64360046386719,0.06655451587716055,-200.0,22.24731039978749,11.293851762555503,0,2,0,2,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
USB,U.S. Bancorp,Financials,Diversified Banks,False,4,True,False,56.93000030517578,54.27810699462891,51.25550710042318,49.787397441864016,60.069740295410156,36.271141052246094,0.06613233811461527,18.446601941747566,6.774475524475521,11.398898912640504,2,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
MCHP,Microchip Technology,Information Technology,Semiconductors,False,4,False,False,78.76000213623047,70.4167292022705,66.42649297078451,66.59450611114502,80.2773208618164,36.84806823730469,0.06412018155712662,-160.0,15.594541910331383,33.192666241089775,0,2,0,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,False,4,True,False,205.9199981689453,199.78119964599608,182.55186879475912,179.23351417541505,214.5800018310547,156.28536987304688,0.05822491339251745,8.280254777070063,10.085191681282879,13.177270457765616,1,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CMCSA,Comcast,Communication Services,Cable & Satellite,False,4,False,True,29.6299991607666,29.769898147583007,27.913338890075682,28.61051917076111,32.61896896362305,24.229419708251953,0.057302804198460455,-4.255319148936165,0.8911521323997418,19.669098569900083,3,2,3,1,True,True,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
BIIB,Biogen,Health Care,Biotechnology,False,4,False,False,177.35000610351562,186.0716000366211,171.04300018310548,161.72535026550293,201.17999267578125,115.29000091552734,0.052085177658027115,19.172932330827063,2.794224997972261,17.33196800667343,1,1,1,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
AKAM,Akamai Technologies,Information Technology,Internet Services & Infrastructure,False,4,False,False,95.88999938964844,104.53919998168945,90.77153305053712,87.39419971466064,119.1500015258789,70.52999877929688,0.04763466260788096,155.26315789473682,9.764180442093974,11.380135179859716,3,1,2,1,False,True,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",False,4,False,False,270.2300109863281,260.5540405273438,262.3890758260091,251.82783325195314,285.9224548339844,192.32177734375,0.04753064402885809,18.333333333333336,15.652453740949323,199.32242035472152,1,0,1,0,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,False,4,False,False,999.8900146484375,994.89419921875,943.9067565917969,947.5159280395508,1052.458984375,848.84033203125,0.04651793285373729,13.93034825870647,-44.70899470899471,29.105656504490288,1,0,1,0,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
KEY,KeyCorp,Financials,Regional Banks,False,4,True,False,21.799999237060547,20.727966384887694,19.571815745035806,19.153423442840577,22.98244857788086,13.18644905090332,0.037015617642228715,-187.2340425531915,172.66187050359713,10.510831507635501,1,2,1,2,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
FITB,Fifth Third Bancorp,Financials,Regional Banks,False,4,True,False,50.34000015258789,48.507540435791014,46.07419654846191,45.12173921585083,54.58689498901367,32.166015625,0.036204454782848394,-68.0,33.0,7.968999999999999,1,0,1,0,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",False,4,False,False,285.4800109863281,291.9993469238281,290.3827290852865,300.87154083251954,361.55511474609375,186.7637939453125,0.03196898867004028,36.34204275534443,0.9557095630700507,29.36468400252399,4,1,4,1,False,True,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
BAC,Bank of America,Financials,Diversified Banks,False,4,False,False,53.90999984741211,50.52762893676758,51.83284164428711,50.70201978683472,56.92817687988281,36.107852935791016,0.03089485942312642,30.864197530864203,10.822647464983227,9.447691981238739,2,1,2,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
MCK,McKesson Corporation,Health Care,Health Care Distributors,False,4,False,False,866.3800048828125,915.8872387695312,842.4983715820313,806.0163293457031,995.6900024414062,657.0643310546875,0.02721159816307428,37.98561151079136,9.216757741347914,-159.22396771835133,4,1,4,1,False,True,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
TFC,Truist Financial,Financials,Diversified Banks,False,4,True,False,50.56999969482422,48.607899780273435,47.126110865275066,46.27964263916016,55.25265121459961,33.688289642333984,0.015913208788647104,17.4,5.2,8.579001,2,0,1,0,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
YUM,Yum! Brands,Consumer Discretionary,Restaurants,False,4,False,False,162.7899932861328,160.0810675048828,152.55578338623047,150.57902435302734,168.16000366210938,136.41392517089844,0.015462654642727447,4.444444444444429,8.378970427163202,-13.95407519555892,1,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,False,4,False,False,14.470000267028809,14.896800079345702,14.202709897359211,13.81159161567688,17.280000686645508,9.26966381072998,0.013942897238418128,25.35211267605635,1.8850714502888444,18.09525720001452,1,2,1,1,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,False,4,False,False,750.5700073242188,765.1890625,710.7285282389323,673.491220703125,811.2941284179688,481.1548156738281,0.012875861346989703,-54.94541845848495,14.59403437930964,13.779835290382584,1,3,1,3,False,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
SYF,Synchrony Financial,Financials,Consumer Finance,False,4,False,False,78.33999633789062,69.80899978637696,74.18338083902995,73.4386315536499,88.11128997802734,45.92318344116211,0.01234141650976861,-3.0,5.0,21.304001,2,0,2,0,False,False,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
HSIC,Henry Schein,Health Care,Health Care Distributors,False,4,True,False,78.83000183105469,77.00299987792968,73.35213335673015,72.39755002975464,83.3499984741211,62.029998779296875,0.009605532561625774,7.692307692307687,5.1984877126654006,12.004515172253337,1,2,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,False,4,True,False,81.31999969482422,77.21034194946289,73.49305605570476,68.74086109161377,86.17594909667969,43.77467346191406,0.007447080501531866,-82.62548262548263,-0.34046393338392766,6.172924099860285,1,2,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,False,4,True,False,203.8300018310547,201.30792846679688,199.70958699544272,190.25795196533204,204.59640502929688,141.32400512695312,-0.0006227496491796325,-89.2638036809816,0.6626506024096424,11.41013292998126,1,1,1,1,False,False,False,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
LUV,Southwest Airlines,Industrials,Passenger Airlines,False,4,False,False,42.70000076293945,44.23454193115234,39.03694703420003,37.36842521667481,54.564300537109375,23.564027786254883,-0.005001150685998157,-9.090909090909083,-0.03481894150417775,4.422029432823831,1,1,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
ECL,Ecolab,Materials,Specialty Chemicals,False,4,False,False,274.79998779296875,281.40668395996096,272.3342932128906,271.83210327148436,307.52581787109375,229.13165283203125,-0.007898124484648661,-20.542635658914744,4.164061523071161,22.187925165694182,1,1,1,1,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
TXT,Textron,Industrials,Aerospace & Defense,False,4,False,False,91.61000061035156,93.45339553833008,88.0901774597168,86.30222549438477,100.74797821044922,64.51873016357422,-0.020628174443673042,9.708737864077666,-64.29775002477946,12.55380841348186,0,1,0,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
SYY,Sysco,Consumer Staples,Food Distributors,False,4,False,False,76.2699966430664,82.1636801147461,78.16470408121745,78.09286167144775,90.47791290283203,68.05326843261719,-0.029490049489220405,-1.2195121951219412,3.0321075877127734,96.38694094449119,1,2,1,1,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,False,4,False,False,213.38999938964844,220.50900390625,211.0551276652018,208.46549728393555,244.87155151367188,175.68128967285156,-0.0329630838465379,-4.924242424242442,6.002565982404695,17.018267166403486,2,1,1,1,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,False,4,False,False,27.469999313354492,27.750799980163574,25.211666717529297,21.967100048065184,29.979999542236328,7.920000076293945,-0.03580205215718191,-220.00000000000003,1.5881095388374122,-9.11012941755689,1,2,1,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
MA,Mastercard,Financials,Transaction & Payment Processing Services,False,4,False,True,521.2999877929688,510.9666815185547,541.8225710042318,549.0947016906738,596.24853515625,483.4092712402344,-0.037693202633849565,22.94617563739376,16.73225675125525,19.65556977916437,3,2,2,1,True,True,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CRH,CRH plc,Materials,Construction Materials,False,4,False,False,117.05000305175781,112.91777145385743,117.11927124023437,113.68904224395752,130.91880798339844,82.09918975830078,-0.041593179022242466,12.182741116751261,5.268663813599628,15.850613541855273,1,1,1,1,True,False,True,True,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CVS,CVS Health,Health Care,Health Care Services,False,4,False,False,77.30000305175781,76.04759994506836,77.08428075154622,74.20733753204345,83.87000274658203,57.798065185546875,-0.04208454689489283,-4571.428571428571,7.799597602380848,3.608328270548395,0,1,0,1,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,False,4,False,False,57.63999938964844,55.20428932189942,58.0483585357666,56.51086656570435,69.12932586669922,31.210664749145508,-0.04404007546209587,60.52631578947367,24.198359433258766,20.146038142924017,4,2,4,2,False,True,False,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,False,4,False,False,12.869999885559082,12.627715034484863,12.711900107065837,12.317893176078796,14.430000305175781,8.940694808959961,-0.05797350115872313,172.72727272727272,-60.07419194632233,13.484251356991843,2,2,2,2,True,False,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,False,4,False,False,106.29000091552734,101.6152001953125,107.55357686360676,110.10991268157959,123.17660522460938,81.8646469116211,-0.06278108206217126,-4.2857142857142705,5.228837586067225,9.37782099200492,3,1,3,1,True,True,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
ORCL,Oracle Corporation,Information Technology,Application Software,False,4,False,True,175.05999755859375,151.11927978515624,204.84252115885417,214.0530394744873,325.75933837890625,121.60000610351562,-0.07468311612518275,24.50980392156863,6.148832156436712,84.99370764775153,4,1,4,1,True,True,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
COR,Cencora,Health Care,Health Care Distributors,False,4,False,False,327.55999755859375,342.5820568847656,338.4517392985026,326.79354370117187,374.1095275878906,276.3978576660156,-0.07662646779892446,14.800000000000013,5.454799817296152,192.43305503573194,2,1,2,1,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,False,4,False,False,172.47999572753906,179.06316284179687,175.24413503011067,174.39724296569824,196.47642517089844,155.8581085205078,-0.08327345446004886,-5.333333333333334,1.470184116515516,30.9239297165762,1,2,1,1,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
UBER,Uber,Industrials,Passenger Ground Transportation,False,4,False,True,77.12000274658203,73.41120025634766,84.02233342488607,86.14615020751953,100.0999984741211,69.18000030517578,-0.08603928351682733,159.16666666666669,20.370039327851263,40.08585880517159,4,3,4,2,True,True,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
VST,Vistra Corp.,Utilities,Electric Utilities,False,4,False,False,163.4600067138672,160.57259979248047,173.71505869547525,179.13103759765625,217.32012939453125,105.97821807861328,-0.09155848065541683,-66.66666666666667,-20.94465648854962,29.212191914911752,1,1,1,1,True,False,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
PYPL,PayPal,Financials,Transaction & Payment Processing Services,False,4,False,True,50.810001373291016,44.7250798034668,56.75646397908529,60.25314220428467,77.80402374267578,38.9620361328125,-0.10180055462371995,31.313131313131315,-64.07750416115402,22.31582122721601,3,1,2,1,True,True,True,True,,True,better(>17),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
CBRE,CBRE Group,Real Estate,Real Estate Services,False,4,False,False,151.50999450683594,142.54580139160157,154.2868007405599,154.0086004638672,171.61000061035156,115.55999755859375,-0.11309493131847892,65.75342465753424,13.52368304559539,12.563789018673068,3,1,2,1,True,True,True,False,,True,ok(>15),,,,,,True,sec_companyfacts,Fundamentals from SEC Company Facts
